2026-06-05 17:41,SSANAI start!
2026-06-05 17:42,"ultra1: TRIG 9, ECHO 10"
2026-06-05 17:42,"ultra2: TRIG 11, ECHO 12"
2026-06-05 17:43,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.73cm | ultra1: detect | ultra2 distance: 0.63cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 17:49,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.15cm | ultra1: detect | ultra2 distance: 175.34cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 17:49,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.15cm | ultra1: detect | ultra2 distance: 178.04cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 17:50,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.48cm | ultra1: detect | ultra2 distance: 174.81cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 17:50,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.24cm | ultra1: detect | ultra2 distance: 176.19cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 17:51,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.27cm | ultra1: detect | ultra2 distance: 26.78cm | ultra2: detect | All ultra: detect | status: Not crowded
2026-06-05 17:51,PIR1: 1 | PIR2: 0 | ultra1 distance: 3.04cm | ultra1: detect | ultra2 distance: 156.20cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 17:52,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.17cm | ultra1: detect | ultra2 distance: 158.32cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 17:52,PIR1: 1 | PIR2: 0 | ultra1 distance: 6.68cm | ultra1: detect | ultra2 distance: 0.46cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 17:53,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.09cm | ultra1: detect | ultra2 distance: 0.73cm | ultra2: detect | All ultra: detect | status: Not crowded
2026-06-05 17:53,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.94cm | ultra1: detect | ultra2 distance: 0.49cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 17:54,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.10cm | ultra1: detect | ultra2 distance: 0.80cm | ultra2: detect | All ultra: detect | status: Not crowded
2026-06-05 17:54,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.88cm | ultra1: detect | ultra2 distance: 159.65cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 17:55,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.07cm | ultra1: detect | ultra2 distance: 159.92cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 17:55,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.99cm | ultra1: detect | ultra2 distance: 161.13cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 17:56,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.29cm | ultra1: detect | ultra2 distance: 163.12cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 17:56,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.22cm | ultra1: detect | ultra2 distance: 169.98cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 17:57,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.09cm | ultra1: detect | ultra2 distance: 164.70cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 17:57,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.19cm | ultra1: detect | ultra2 distance: 160.89cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 17:58,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.24cm | ultra1: detect | ultra2 distance: 156.32cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 17:58,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.24cm | ultra1: detect | ultra2 distance: 168.13cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 17:59,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.54cm | ultra1: detect | ultra2 distance: 167.48cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 17:59,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.37cm | ultra1: detect | ultra2 distance: 158.81cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:00,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.26cm | ultra1: detect | ultra2 distance: 154.60cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:00,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.07cm | ultra1: detect | ultra2 distance: 151.54cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:01,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.75cm | ultra1: detect | ultra2 distance: 152.80cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:01,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.41cm | ultra1: detect | ultra2 distance: 159.73cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:02,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.22cm | ultra1: detect | ultra2 distance: 154.72cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:02,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.07cm | ultra1: detect | ultra2 distance: 1.11cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:03,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.19cm | ultra1: detect | ultra2 distance: 1.05cm | ultra2: detect | All ultra: detect | status: Not crowded
2026-06-05 18:03,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.80cm | ultra1: detect | ultra2 distance: 159.53cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:04,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.04cm | ultra1: detect | ultra2 distance: 156.42cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:04,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.85cm | ultra1: detect | ultra2 distance: 155.84cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:05,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.39cm | ultra1: detect | ultra2 distance: 159.55cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:05,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.43cm | ultra1: detect | ultra2 distance: 156.52cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:06,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.58cm | ultra1: detect | ultra2 distance: 157.71cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:06,PIR1: 1 | PIR2: 0 | ultra1 distance: 141.30cm | ultra1: none | ultra2 distance: 160.60cm | ultra2: none | All ultra: none | status: Not crowded
2026-06-05 18:07,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.12cm | ultra1: detect | ultra2 distance: 163.10cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:07,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.31cm | ultra1: detect | ultra2 distance: 159.66cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:08,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.15cm | ultra1: detect | ultra2 distance: 0.41cm | ultra2: detect | All ultra: detect | status: Not crowded
2026-06-05 18:08,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.15cm | ultra1: detect | ultra2 distance: 155.89cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:09,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.31cm | ultra1: detect | ultra2 distance: 173.18cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:09,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.56cm | ultra1: detect | ultra2 distance: 163.93cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:10,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.85cm | ultra1: detect | ultra2 distance: 158.13cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:10,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.77cm | ultra1: detect | ultra2 distance: 156.30cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:11,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.31cm | ultra1: detect | ultra2 distance: 164.34cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:11,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.11cm | ultra1: detect | ultra2 distance: 161.36cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:12,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.56cm | ultra1: detect | ultra2 distance: 0.65cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:12,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.58cm | ultra1: detect | ultra2 distance: 159.68cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:13,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.11cm | ultra1: detect | ultra2 distance: 159.92cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:13,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.21cm | ultra1: detect | ultra2 distance: 137.80cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:14,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.55cm | ultra1: detect | ultra2 distance: 0.71cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:14,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.27cm | ultra1: detect | ultra2 distance: 134.42cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:15,PIR1: 0 | PIR2: 0 | ultra1 distance: 141.17cm | ultra1: none | ultra2 distance: 153.70cm | ultra2: none | All ultra: none | status: Not crowded
2026-06-05 18:15,PIR1: 0 | PIR2: 0 | ultra1 distance: 141.98cm | ultra1: none | ultra2 distance: 154.73cm | ultra2: none | All ultra: none | status: Not crowded
2026-06-05 18:16,PIR1: 0 | PIR2: 0 | ultra1 distance: 142.17cm | ultra1: none | ultra2 distance: 15.90cm | ultra2: detect | All ultra: detect | status: Not crowded
2026-06-05 18:16,PIR1: 1 | PIR2: 0 | ultra1 distance: 141.49cm | ultra1: none | ultra2 distance: 91.15cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:17,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.46cm | ultra1: detect | ultra2 distance: 166.24cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:17,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.12cm | ultra1: detect | ultra2 distance: 166.21cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:18,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.61cm | ultra1: detect | ultra2 distance: 159.61cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:18,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.66cm | ultra1: detect | ultra2 distance: 169.37cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:19,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.63cm | ultra1: detect | ultra2 distance: 171.60cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:19,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.17cm | ultra1: detect | ultra2 distance: 162.15cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:20,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.68cm | ultra1: detect | ultra2 distance: 159.15cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:20,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.45cm | ultra1: detect | ultra2 distance: 155.30cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:21,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.75cm | ultra1: detect | ultra2 distance: 159.73cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:21,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.92cm | ultra1: detect | ultra2 distance: 161.53cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:22,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.20cm | ultra1: detect | ultra2 distance: 161.04cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:22,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.43cm | ultra1: detect | ultra2 distance: 158.12cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:23,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.02cm | ultra1: detect | ultra2 distance: 162.74cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:23,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.21cm | ultra1: detect | ultra2 distance: 0.90cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:24,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.56cm | ultra1: detect | ultra2 distance: 0.88cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:24,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.54cm | ultra1: detect | ultra2 distance: 0.49cm | ultra2: detect | All ultra: detect | status: Not crowded
2026-06-05 18:25,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.66cm | ultra1: detect | ultra2 distance: 159.65cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:25,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.65cm | ultra1: detect | ultra2 distance: 158.07cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:26,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.10cm | ultra1: detect | ultra2 distance: 160.29cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:26,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.24cm | ultra1: detect | ultra2 distance: 170.15cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:27,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.37cm | ultra1: detect | ultra2 distance: 156.38cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:27,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.82cm | ultra1: detect | ultra2 distance: 159.41cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:28,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.77cm | ultra1: detect | ultra2 distance: 157.61cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:28,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.07cm | ultra1: detect | ultra2 distance: 159.44cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:29,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.50cm | ultra1: detect | ultra2 distance: 154.65cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:29,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.99cm | ultra1: detect | ultra2 distance: 158.36cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:30,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.11cm | ultra1: detect | ultra2 distance: 149.28cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:30,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.27cm | ultra1: detect | ultra2 distance: 159.65cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:31,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.20cm | ultra1: detect | ultra2 distance: 168.03cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:31,PIR1: 0 | PIR2: 0 | ultra1 distance: 142.85cm | ultra1: none | ultra2 distance: 160.14cm | ultra2: none | All ultra: none | status: Not crowded
2026-06-05 18:32,PIR1: 0 | PIR2: 0 | ultra1 distance: 142.32cm | ultra1: none | ultra2 distance: 97.85cm | ultra2: detect | All ultra: detect | status: Not crowded
2026-06-05 18:32,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.68cm | ultra1: detect | ultra2 distance: 4.42cm | ultra2: detect | All ultra: detect | status: Not crowded
2026-06-05 18:33,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.17cm | ultra1: detect | ultra2 distance: 109.43cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:33,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.37cm | ultra1: detect | ultra2 distance: 156.16cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:34,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.15cm | ultra1: detect | ultra2 distance: 111.27cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:34,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.12cm | ultra1: detect | ultra2 distance: 98.33cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:35,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.22cm | ultra1: detect | ultra2 distance: 119.05cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:35,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.17cm | ultra1: detect | ultra2 distance: 142.85cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:36,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.51cm | ultra1: detect | ultra2 distance: -1.00cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:36,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.39cm | ultra1: detect | ultra2 distance: 105.52cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:37,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.48cm | ultra1: detect | ultra2 distance: 60.33cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:37,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.48cm | ultra1: detect | ultra2 distance: 17.78cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:38,PIR1: 1 | PIR2: 0 | ultra1 distance: 140.86cm | ultra1: none | ultra2 distance: 58.91cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:38,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.07cm | ultra1: detect | ultra2 distance: -1.00cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:39,PIR1: 1 | PIR2: 0 | ultra1 distance: 140.95cm | ultra1: none | ultra2 distance: -1.00cm | ultra2: none | All ultra: none | status: Not crowded
2026-06-05 18:39,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.10cm | ultra1: detect | ultra2 distance: 109.34cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:40,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.20cm | ultra1: detect | ultra2 distance: 120.33cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:40,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.12cm | ultra1: detect | ultra2 distance: 166.45cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:41,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.68cm | ultra1: detect | ultra2 distance: 171.09cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:41,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.65cm | ultra1: detect | ultra2 distance: 44.29cm | ultra2: detect | All ultra: detect | status: Not crowded
2026-06-05 18:42,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.51cm | ultra1: detect | ultra2 distance: 154.68cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:42,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.17cm | ultra1: detect | ultra2 distance: 161.53cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:43,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.51cm | ultra1: detect | ultra2 distance: 147.95cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:43,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.34cm | ultra1: detect | ultra2 distance: 154.96cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:44,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.09cm | ultra1: detect | ultra2 distance: 158.15cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:44,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.07cm | ultra1: detect | ultra2 distance: 134.23cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:45,PIR1: 1 | PIR2: 0 | ultra1 distance: 141.83cm | ultra1: none | ultra2 distance: 79.20cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:45,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.02cm | ultra1: detect | ultra2 distance: 0.90cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:46,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.07cm | ultra1: detect | ultra2 distance: 134.40cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:46,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.92cm | ultra1: detect | ultra2 distance: 134.16cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:47,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.71cm | ultra1: detect | ultra2 distance: 75.56cm | ultra2: detect | All ultra: detect | status: Not crowded
2026-06-05 18:47,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.26cm | ultra1: detect | ultra2 distance: 137.99cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:48,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.12cm | ultra1: detect | ultra2 distance: 171.60cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:48,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.20cm | ultra1: detect | ultra2 distance: 140.74cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:49,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.14cm | ultra1: detect | ultra2 distance: 137.77cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:49,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.19cm | ultra1: detect | ultra2 distance: 143.07cm | ultra2: none | All ultra: detect | status: Not crowded
2026-06-05 18:50,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.15cm | ultra1: detect | ultra2 distance: 14.37cm | ultra2: detect | All ultra: detect | status: Not crowded
2026-06-05 18:50,PIR1: 1 | PIR2: 0 | ultra1 distance: 3.28cm | ultra1: detect | ultra2 distance: 0.22cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:51,PIR1: 0 | PIR2: 0 | ultra1 distance: 0.15cm | ultra1: detect | ultra2 distance: 0.43cm | ultra2: detect | All ultra: detect | status: Not crowded
2026-06-05 18:51,PIR1: 0 | PIR2: 0 | ultra1 distance: 1.58cm | ultra1: detect | ultra2 distance: 17.75cm | ultra2: detect | All ultra: detect | status: Not crowded
2026-06-05 18:52,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.38cm | ultra1: detect | ultra2 distance: 0.63cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:52,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.99cm | ultra1: detect | ultra2 distance: 23.09cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:53,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.14cm | ultra1: detect | ultra2 distance: 23.34cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:53,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.24cm | ultra1: detect | ultra2 distance: 55.45cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:54,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.27cm | ultra1: detect | ultra2 distance: 60.52cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:54,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.39cm | ultra1: detect | ultra2 distance: 157.40cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:55,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.22cm | ultra1: detect | ultra2 distance: 147.66cm | ultra2: none | All ultra: detect | status: Normal
2026-06-05 18:55,PIR1: 1 | PIR2: 0 | ultra1 distance: 141.71cm | ultra1: none | ultra2 distance: 76.84cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:56,PIR1: 1 | PIR2: 0 | ultra1 distance: 141.53cm | ultra1: none | ultra2 distance: 56.07cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:56,PIR1: 1 | PIR2: 0 | ultra1 distance: 141.42cm | ultra1: none | ultra2 distance: 71.33cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:57,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.14cm | ultra1: detect | ultra2 distance: 53.67cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:57,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.12cm | ultra1: detect | ultra2 distance: 0.75cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:58,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.62cm | ultra1: detect | ultra2 distance: 76.89cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:58,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.80cm | ultra1: detect | ultra2 distance: 54.84cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:59,PIR1: 1 | PIR2: 0 | ultra1 distance: 1.48cm | ultra1: detect | ultra2 distance: 0.68cm | ultra2: detect | All ultra: detect | status: Normal
2026-06-05 18:59,PIR1: 1 | PIR2: 0 | ultra1 distance: 0.85cm | ultra1: detect | ultra2 distance: 7.55cm | ultra2: detect | All ultra: detect | status: Normal
